participant_id,player_alive,group_avg_contribution,player_contribution,round_number,gender,age,treatment
490,1,4.35,8,12,M,33,PGG1000
491,1,4.35,4,12,F,25,PGG1000
492,1,4.35,0,12,F,30,PGG1000
493,0,4.35,0,12,F,21,PGG1000
494,0,4.35,0,12,M,39,PGG1000
495,1,4.35,4,12,F,33,PGG1000
496,1,4.35,2,12,F,19,PGG1000
497,1,4.35,10,12,F,49,PGG1000
498,0,4.35,0,12,M,26,PGG1000
499,0,4.35,6,12,F,26,PGG1000
500,0,4.35,0,12,F,28,PGG1000
501,1,4.35,8,12,F,40,PGG1000
502,1,4.35,6,12,F,26,PGG1000
503,1,4.35,8,12,F,60,PGG1000
504,1,4.35,4,12,M,23,PGG1000
505,1,4.35,6,12,F,52,PGG1000
506,1,4.35,0,12,F,27,PGG1000
507,0,4.35,0,12,F,31,PGG1000
508,1,4.35,4,12,F,33,PGG1000
509,0,4.35,0,12,F,36,PGG1000
510,0,4.35,0,12,M,28,PGG1000
511,1,4.35,0,12,M,41,PGG1000
512,1,4.35,2,12,F,25,PGG1000
513,0,4.35,0,12,F,32,PGG1000
514,1,4.35,8,12,F,25,PGG1000
515,1,4.35,4,12,F,43,PGG1000
516,1,4.35,10,12,F,34,PGG1000
517,1,4.35,0,12,F,30,PGG1000
518,0,4.35,0,12,M,20,PGG1000
519,1,4.35,4,12,F,26,PGG1000
520,1,4.35,4,12,F,24,PGG1000
521,0,4.35,0,12,M,20,PGG1000
522,0,4.35,0,12,M,23,PGG1000
523,1,4.35,0,12,M,22,PGG1000
524,0,4.35,0,12,M,23,PGG1000
525,1,4.35,6,12,F,60,PGG1000
526,1,4.35,2,12,F,43,PGG1000
527,1,4.35,6,12,M,43,PGG1000
528,1,4.35,6,12,F,20,PGG1000
529,0,4.35,0,12,F,26,PGG1000
530,1,4.35,10,12,F,44,PGG1000
531,1,4.35,8,12,M,29,PGG1000
532,0,4.35,0,12,F,32,PGG1000
533,1,4.35,8,12,F,24,PGG1000
534,0,4.35,0,12,M,47,PGG1000
535,0,4.35,0,12,F,54,PGG1000
536,1,4.35,2,12,F,35,PGG1000
537,0,4.35,0,12,F,25,PGG1000
538,1,4.35,2,12,M,35,PGG1000
539,0,4.35,0,12,M,27,PGG1000
540,1,4.35,0,12,F,23,PGG1000
541,0,4.35,0,12,#N/A,#N/A,PGG1000
542,1,4.35,0,12,F,39,PGG1000
543,1,4.35,4,12,F,24,PGG1000
544,1,4.35,2,12,M,27,PGG1000
545,0,4.35,0,12,M,25,PGG1000
546,1,4.35,4,12,F,26,PGG1000
547,1,4.35,4,12,F,23,PGG1000
548,1,4.35,0,12,M,23,PGG1000
549,1,4.35,10,12,M,53,PGG1000
550,0,4.35,7,12,M,31,PGG1000
551,1,4.35,6,12,M,50,PGG1000
552,1,4.35,2,12,F,20,PGG1000
553,1,4.35,4,12,F,45,PGG1000
554,1,4.35,6,12,F,56,PGG1000
555,0,4.35,0,12,F,27,PGG1000
556,1,4.35,6,12,F,33,PGG1000
557,1,4.35,8,12,M,25,PGG1000
558,0,4.35,0,12,F,47,PGG1000
559,0,4.35,0,12,F,43,PGG1000
560,1,4.35,10,12,F,41,PGG1000
561,1,4.35,6,12,F,23,PGG1000
562,1,4.35,4,12,F,44,PGG1000
563,1,4.35,8,12,F,50,PGG1000
564,1,4.35,6,12,M,26,PGG1000
565,1,4.35,0,12,F,20,PGG1000
566,0,4.35,0,12,M,58,PGG1000
567,1,4.35,2,12,F,28,PGG1000
568,1,4.35,10,12,F,23,PGG1000
569,0,4.35,0,12,M,35,PGG1000
570,1,4.35,2,12,F,23,PGG1000
571,1,4.35,6,12,F,26,PGG1000
572,0,4.35,0,12,M,32,PGG1000
573,0,4.35,0,12,M,20,PGG1000
574,1,4.35,4,12,F,30,PGG1000
575,1,4.35,10,12,F,29,PGG1000
576,0,4.35,0,12,M,27,PGG1000
577,0,4.35,0,12,M,31,PGG1000
578,0,4.35,2,12,F,45,PGG1000
579,1,4.35,6,12,F,36,PGG1000
580,1,4.35,8,12,F,23,PGG1000
581,1,4.35,2,12,M,20,PGG1000
582,0,4.35,0,12,F,21,PGG1000
583,1,4.35,6,12,F,27,PGG1000
584,1,4.35,4,12,F,21,PGG1000
585,1,4.35,4,12,F,35,PGG1000
586,1,4.35,0,12,F,28,PGG1000
587,1,4.35,10,12,F,24,PGG1000
588,1,4.35,4,12,F,26,PGG1000
589,1,4.35,4,12,M,31,PGG1000
590,1,4.35,0,12,M,22,PGG1000
591,1,4.35,4,12,M,20,PGG1000
592,1,4.35,0,12,M,29,PGG1000
593,1,4.35,4,12,M,22,PGG1000
594,1,4.35,4,12,M,20,PGG1000
595,1,4.35,4,12,F,47,PGG1000
596,1,4.35,2,12,M,19,PGG1000
597,1,4.35,4,12,M,36,PGG1000
598,1,4.35,4,12,M,34,PGG1000
599,1,4.35,6,12,F,21,PGG1000
600,1,4.35,6,12,F,28,PGG1000
601,1,4.35,0,12,F,34,PGG1000
602,1,4.35,4,12,F,26,PGG1000
603,1,4.35,4,12,F,30,PGG1000
604,1,4.35,4,12,M,22,PGG1000
605,1,4.35,0,12,F,23,PGG1000
606,1,4.35,2,12,M,24,PGG1000
607,1,4.35,2,12,M,19,PGG1000
608,1,4.35,2,12,M,24,PGG1000
609,1,4.35,4,12,F,35,PGG1000
610,1,4.35,4,12,F,26,PGG1000
611,1,4.35,0,12,F,27,PGG1000
612,1,4.35,2,12,F,23,PGG1000
613,1,4.35,0,12,F,48,PGG1000
614,1,4.35,6,12,M,24,PGG1000
615,0,4.35,0,12,F,47,PGG1000
616,1,4.35,8,12,M,21,PGG1000
617,0,4.35,0,12,M,38,PGG1000
618,1,4.35,6,12,F,43,PGG1000
619,0,4.35,0,12,M,37,PGG1000
620,1,4.35,6,12,F,24,PGG1000
621,0,4.35,0,12,M,20,PGG1000
622,1,4.35,0,12,F,28,PGG1000
623,0,4.35,0,12,F,33,PGG1000
624,1,4.35,6,12,F,35,PGG1000
625,1,4.35,8,12,F,33,PGG1000
626,0,4.35,0,12,F,39,PGG1000
627,1,4.35,4,12,F,22,PGG1000
628,1,4.35,6,12,F,55,PGG1000
629,0,4.35,0,12,F,29,PGG1000
630,1,4.35,0,12,M,31,PGG1000
631,1,4.35,0,12,F,20,PGG1000
632,1,4.35,10,12,F,26,PGG1000
633,0,4.35,0,12,F,43,PGG1000
634,0,4.35,0,12,F,24,PGG1000
635,1,4.35,8,12,M,27,PGG1000
636,1,4.35,4,12,F,23,PGG1000
637,0,4.35,0,12,F,48,PGG1000
638,0,4.35,0,12,F,41,PGG1000
639,1,4.35,4,12,M,22,PGG1000
640,0,4.35,0,12,F,20,PGG1000
641,1,4.35,6,12,F,61,PGG1000
642,1,4.35,2,12,M,45,PGG1000
643,0,4.35,0,12,F,45,PGG1000
644,1,4.35,10,12,F,24,PGG1000
645,1,4.35,4,12,M,19,PGG1000
646,1,4.35,6,12,F,19,PGG1000
647,0,4.35,0,12,M,24,PGG1000
648,1,4.35,0,12,F,41,PGG1000
649,1,4.35,6,12,M,20,PGG1000
650,1,4.35,2,12,M,20,PGG1000
651,1,4.35,6,12,F,24,PGG1000
652,1,4.35,4,12,F,39,PGG1000
653,1,4.35,6,12,F,53,PGG1000
654,1,4.35,6,12,M,50,PGG1000
655,1,4.35,2,12,F,23,PGG1000
656,1,4.35,6,12,F,18,PGG1000
657,0,4.35,0,12,M,24,PGG1000
658,1,4.35,6,12,F,37,PGG1000
659,1,4.35,10,12,M,32,PGG1000
660,1,4.35,2,12,F,25,PGG1000
661,0,4.35,0,12,F,28,PGG1000
662,1,4.35,1,12,F,27,PGG1000
663,0,4.35,0,12,F,36,PGG1000
664,0,4.35,0,12,M,37,PGG1000
665,0,4.35,0,12,F,51,PGG1000
666,0,4.35,0,12,F,31,PGG1000
667,1,4.35,8,12,F,27,PGG1000
668,0,4.35,0,12,F,30,PGG1000
669,0,4.35,0,12,F,27,PGG1000
670,1,4.35,0,12,F,25,PGG1000
671,1,4.35,2,12,M,25,PGG1000
672,0,4.35,0,12,F,34,PGG1000
673,1,4.35,10,12,M,24,PGG1000
674,1,4.35,4,12,M,30,PGG1000
675,1,4.35,6,12,M,55,PGG1000
676,1,4.35,10,12,M,44,PGG1000
677,1,4.35,10,12,M,55,PGG1000
678,1,4.35,8,12,F,25,PGG1000
679,1,4.35,0,12,F,19,PGG1000
680,0,4.35,0,12,F,37,PGG1000
681,1,4.35,6,12,F,28,PGG1000
682,0,4.35,0,12,M,22,PGG1000
683,1,4.35,6,12,F,34,PGG1000
684,1,4.35,4,12,F,42,PGG1000
685,0,4.35,0,12,M,25,PGG1000
686,1,4.35,10,12,F,37,PGG1000
687,0,4.35,0,12,M,26,PGG1000
688,1,4.35,8,12,F,31,PGG1000
689,1,4.35,10,12,F,31,PGG1000
690,1,4.35,8,12,F,47,PGG1000
691,1,4.35,6,12,F,35,PGG1000
692,1,4.35,4,12,M,21,PGG1000
693,1,4.35,6,12,M,68,PGG1000
694,1,4.35,0,12,M,49,PGG1000
695,1,4.35,4,12,F,26,PGG1000
696,1,4.35,10,12,F,36,PGG1000
697,1,4.35,8,12,F,21,PGG1000
698,1,4.35,10,12,F,38,PGG1000
699,1,4.35,4,12,M,21,PGG1000
700,1,4.35,6,12,F,21,PGG1000
701,0,4.35,0,12,F,24,PGG1000
702,0,4.35,0,12,M,40,PGG1000
703,0,4.35,0,12,M,21,PGG1000
704,0,4.35,0,12,F,43,PGG1000
705,1,4.35,6,12,F,25,PGG1000
706,1,4.35,7,12,F,37,PGG1000
707,1,4.35,4,12,F,21,PGG1000
708,1,4.35,6,12,M,29,PGG1000
709,1,4.35,8,12,M,54,PGG1000
710,0,4.35,0,12,M,19,PGG1000
711,0,4.35,0,12,F,30,PGG1000
712,1,4.35,8,12,F,45,PGG1000
713,0,4.35,0,12,F,22,PGG1000
714,1,4.35,2,12,F,25,PGG1000
715,1,4.35,2,12,M,41,PGG1000
716,0,4.35,0,12,M,21,PGG1000
717,1,4.35,10,12,M,28,PGG1000
718,0,4.35,0,12,M,31,PGG1000
719,0,4.35,0,12,F,38,PGG1000
720,1,4.35,0,12,F,52,PGG1000
721,1,4.35,6,12,F,29,PGG1000
722,0,4.35,0,12,F,32,PGG1000
723,0,4.35,0,12,F,42,PGG1000
724,1,4.35,10,12,M,40,PGG1000
725,1,4.35,4,12,F,39,PGG1000
726,1,4.35,0,12,M,38,PGG1000
727,1,4.35,0,12,F,21,PGG1000
728,1,4.35,0,12,F,27,PGG1000
729,1,4.35,8,12,M,61,PGG1000
730,0,4.35,0,12,F,23,PGG1000
731,0,4.35,0,12,F,21,PGG1000
732,1,4.35,4,12,F,33,PGG1000
733,0,4.35,0,12,M,34,PGG1000
734,1,4.35,0,12,M,28,PGG1000
735,1,4.35,8,12,F,24,PGG1000
736,0,4.35,0,12,F,64,PGG1000
737,0,4.35,0,12,M,48,PGG1000
738,1,4.35,6,12,F,26,PGG1000
739,1,4.35,4,12,F,39,PGG1000
740,1,4.35,4,12,M,26,PGG1000
741,0,4.35,0,12,M,24,PGG1000
742,0,4.35,0,12,M,39,PGG1000
743,0,4.35,0,12,F,44,PGG1000
744,0,4.35,0,12,M,41,PGG1000
745,0,4.35,0,12,F,45,PGG1000
746,1,4.35,4,12,F,30,PGG1000
747,0,4.35,0,12,F,55,PGG1000
748,1,4.35,10,12,F,43,PGG1000
749,1,4.35,4,12,F,30,PGG1000
750,0,4.35,0,12,M,24,PGG1000
751,0,4.35,0,12,M,56,PGG1000
752,0,4.35,0,12,F,44,PGG1000
753,1,4.35,2,12,M,51,PGG1000
754,1,4.35,2,12,F,37,PGG1000
755,0,4.35,0,12,F,21,PGG1000
756,0,4.35,0,12,F,46,PGG1000
757,1,4.35,10,12,F,43,PGG1000
758,1,4.35,4,12,F,23,PGG1000
759,1,4.35,4,12,M,22,PGG1000
760,1,4.35,6,12,F,31,PGG1000
761,1,4.35,2,12,F,29,PGG1000
762,0,4.35,0,12,M,35,PGG1000
763,1,4.35,0,12,M,23,PGG1000
764,1,4.35,0,12,M,24,PGG1000
765,1,4.35,6,12,M,40,PGG1000
766,0,4.35,0,12,F,58,PGG1000
767,1,4.35,4,12,F,27,PGG1000
768,1,4.35,4,12,F,32,PGG1000
769,1,4.35,8,12,F,26,PGG1000
770,0,4.35,0,12,M,23,PGG1000
771,0,4.35,0,12,F,23,PGG1000
772,0,4.35,0,12,F,51,PGG1000
773,0,4.35,0,12,M,25,PGG1000
774,1,4.35,4,12,M,30,PGG1000
775,0,4.35,0,12,F,40,PGG1000
776,1,4.35,0,12,M,35,PGG1000
777,0,4.35,0,12,F,50,PGG1000
778,1,4.35,8,12,M,33,PGG1000
779,0,4.35,0,12,F,40,PGG1000
780,0,4.35,0,12,M,24,PGG1000
781,1,4.35,4,12,F,42,PGG1000
782,1,4.35,10,12,F,46,PGG1000
783,0,4.35,0,12,F,31,PGG1000
784,1,4.35,10,12,M,40,PGG1000
785,0,4.35,0,12,F,33,PGG1000
786,1,4.35,4,12,F,22,PGG1000
787,0,4.35,0,12,M,42,PGG1000
788,1,4.35,0,12,M,49,PGG1000
789,1,4.35,2,12,F,57,PGG1000
790,1,4.35,0,12,F,27,PGG1000
791,1,4.35,4,12,F,26,PGG1000
792,1,4.35,5,12,M,22,PGG1000
793,1,4.35,2,12,M,23,PGG1000
794,1,4.35,0,12,F,29,PGG1000
795,1,4.35,4,12,F,51,PGG1000
796,1,4.35,10,12,M,44,PGG1000
797,0,4.35,0,12,M,24,PGG1000
798,1,4.35,3,12,F,19,PGG1000
799,1,4.35,2,12,M,21,PGG1000
800,1,4.35,6,12,F,34,PGG1000
801,1,4.35,2,12,M,23,PGG1000
802,0,4.35,0,12,F,48,PGG1000
803,1,4.35,5,12,F,23,PGG1000
804,1,4.35,2,12,F,20,PGG1000
805,0,4.35,0,12,M,32,PGG1000
806,1,4.35,6,12,M,33,PGG1000
807,0,4.35,0,12,M,21,PGG1000
808,1,4.35,6,12,F,37,PGG1000
809,1,4.35,0,12,M,22,PGG1000
810,1,4.35,4,12,F,27,PGG1000
811,0,4.35,0,12,M,24,PGG1000
812,1,4.35,4,12,M,23,PGG1000
813,1,4.35,4,12,F,23,PGG1000
814,0,4.35,0,12,M,22,PGG1000
815,1,4.35,0,12,F,30,PGG1000
816,1,4.35,4,12,F,22,PGG1000
817,0,4.35,0,12,M,40,PGG1000
818,1,4.35,2,12,M,20,PGG1000
819,1,4.35,4,12,F,29,PGG1000
820,1,4.35,8,12,M,35,PGG1000
821,1,4.35,4,12,M,24,PGG1000
822,0,4.35,0,12,F,35,PGG1000
823,1,4.35,4,12,F,20,PGG1000
824,0,4.35,0,12,F,57,PGG1000
825,1,4.35,1,12,M,22,PGG1000
826,1,4.35,6,12,F,41,PGG1000
827,1,4.35,6,12,F,19,PGG1000
828,1,4.35,4,12,M,20,PGG1000
829,1,4.35,4,12,F,51,PGG1000
830,1,4.35,6,12,M,32,PGG1000
831,1,4.35,6,12,F,40,PGG1000
832,0,4.35,0,12,M,63,PGG1000
833,0,4.35,0,12,M,22,PGG1000
834,1,4.35,6,12,F,18,PGG1000
835,1,4.35,2,12,M,23,PGG1000
836,1,4.35,5,12,M,36,PGG1000
837,1,4.35,2,12,F,24,PGG1000
838,1,4.35,4,12,F,24,PGG1000
839,1,4.35,4,12,M,20,PGG1000
840,1,4.35,2,12,F,19,PGG1000
841,1,4.35,10,12,F,46,PGG1000
842,1,4.35,2,12,F,24,PGG1000
843,0,4.35,0,12,F,47,PGG1000
844,1,4.35,6,12,F,26,PGG1000
845,1,4.35,2,12,F,37,PGG1000
846,1,4.35,4,12,F,19,PGG1000
847,1,4.35,4,12,M,47,PGG1000
848,1,4.35,6,12,F,51,PGG1000
849,1,4.35,4,12,F,22,PGG1000
850,1,4.35,2,12,M,55,PGG1000
851,1,4.35,0,12,F,26,PGG1000
852,0,4.35,0,12,F,51,PGG1000
853,1,4.35,2,12,F,19,PGG1000
854,1,4.35,4,12,M,31,PGG1000
855,1,4.35,4,12,F,27,PGG1000
856,0,4.35,0,12,F,19,PGG1000
857,1,4.35,6,12,M,23,PGG1000
858,1,4.35,10,12,F,42,PGG1000
859,0,4.35,7,12,F,21,PGG1000
860,1,4.35,0,12,M,51,PGG1000
861,0,4.35,0,12,M,24,PGG1000
862,1,4.35,0,12,M,23,PGG1000
863,1,4.35,2,12,F,41,PGG1000
864,1,4.35,2,12,M,21,PGG1000
865,1,4.35,4,12,F,21,PGG1000
866,1,4.35,2,12,F,45,PGG1000
867,1,4.35,6,12,M,24,PGG1000
868,0,4.35,0,12,M,24,PGG1000
869,0,4.35,0,12,F,19,PGG1000
870,1,4.35,10,12,F,49,PGG1000
871,0,4.35,0,12,F,24,PGG1000
872,1,4.35,10,12,F,26,PGG1000
873,0,4.35,0,12,F,21,PGG1000
874,1,4.35,6,12,F,23,PGG1000
875,0,4.35,0,12,M,22,PGG1000
876,0,4.35,5,12,F,27,PGG1000
877,1,4.35,0,12,F,20,PGG1000
878,1,4.35,0,12,F,23,PGG1000
879,1,4.35,4,12,M,39,PGG1000
880,1,4.35,0,12,M,23,PGG1000
881,1,4.35,1,12,F,51,PGG1000
882,1,4.35,10,12,M,23,PGG1000
883,1,4.35,0,12,M,23,PGG1000
884,1,4.35,0,12,F,28,PGG1000
885,1,4.35,0,12,F,24,PGG1000
886,1,4.35,4,12,M,22,PGG1000
887,1,4.35,0,12,M,26,PGG1000
888,1,4.35,6,12,F,19,PGG1000
889,1,4.35,5,12,F,25,PGG1000
890,1,4.35,5,12,F,27,PGG1000
891,1,4.35,0,12,F,28,PGG1000
892,1,4.35,2,12,F,22,PGG1000
893,1,4.35,4,12,M,24,PGG1000
894,1,4.35,2,12,M,27,PGG1000
895,1,4.35,4,12,M,20,PGG1000
896,1,4.35,4,12,F,21,PGG1000
897,1,4.35,0,12,F,27,PGG1000
898,1,4.35,0,12,F,21,PGG1000
899,1,4.35,2,12,M,23,PGG1000
900,1,4.35,0,12,M,24,PGG1000
901,1,4.35,0,12,F,21,PGG1000
902,1,4.35,0,12,F,28,PGG1000
903,1,4.35,0,12,M,21,PGG1000
904,1,4.35,4,12,M,24,PGG1000
905,1,4.35,0,12,M,22,PGG1000
906,0,4.35,0,12,M,23,PGG1000
907,1,4.35,0,12,M,22,PGG1000
908,0,4.35,0,12,M,21,PGG1000
909,1,4.35,0,12,F,21,PGG1000
910,1,4.35,6,12,M,24,PGG1000
911,1,4.35,8,12,M,48,PGG1000
912,1,4.35,4,12,F,25,PGG1000
913,1,4.35,0,12,M,30,PGG1000
914,1,4.35,6,12,F,26,PGG1000
915,1,4.35,0,12,F,24,PGG1000
916,0,4.35,0,12,F,21,PGG1000
917,0,4.35,0,12,M,22,PGG1000
918,1,4.35,0,12,F,27,PGG1000
919,0,4.35,0,12,F,29,PGG1000
920,1,4.35,0,12,F,25,PGG1000
921,0,4.35,0,12,#N/A,#N/A,PGG1000
922,1,4.35,4,12,F,23,PGG1000
923,1,4.35,0,12,F,27,PGG1000
924,0,4.35,0,12,F,21,PGG1000
925,1,4.35,4,12,F,22,PGG1000
926,0,4.35,0,12,F,20,PGG1000
927,1,4.35,0,12,F,30,PGG1000
928,1,4.35,8,12,M,21,PGG1000
929,0,4.35,0,12,F,27,PGG1000
930,0,4.35,0,12,M,21,PGG1000
931,1,4.35,8,12,M,33,PGG1000
932,1,4.35,4,12,F,24,PGG1000
933,1,4.35,4,12,F,25,PGG1000
934,0,4.35,0,12,F,23,PGG1000
935,1,4.35,0,12,M,32,PGG1000
936,1,4.35,4,12,F,27,PGG1000
937,0,4.35,0,12,F,54,PGG1000
938,0,4.35,0,12,M,20,PGG1000
939,1,4.35,2,12,M,24,PGG1000
940,1,4.35,0,12,M,23,PGG1000
941,1,4.35,6,12,F,24,PGG1000
942,1,4.35,0,12,F,19,PGG1000
943,1,4.35,4,12,M,23,PGG1000
944,0,4.35,0,12,F,22,PGG1000
945,1,4.35,4,12,M,28,PGG1000
946,0,4.35,0,12,F,35,PGG1000
947,1,4.35,0,12,F,23,PGG1000
948,1,4.35,0,12,M,22,PGG1000
949,0,4.35,0,12,F,22,PGG1000
950,1,4.35,2,12,F,21,PGG1000
951,1,4.35,0,12,F,23,PGG1000
952,0,4.35,0,12,F,21,PGG1000
953,0,4.35,0,12,M,33,PGG1000
954,1,4.35,4,12,F,22,PGG1000
955,1,4.35,0,12,F,26,PGG1000
956,0,4.35,0,12,F,25,PGG1000
957,0,4.35,0,12,M,28,PGG1000
958,0,4.35,0,12,M,37,PGG1000
959,1,4.35,8,12,M,36,PGG1000
960,1,4.35,6,12,F,35,PGG1000
961,1,4.35,0,12,M,20,PGG1000
962,1,4.35,6,12,M,42,PGG1000
963,1,4.35,2,12,F,27,PGG1000
964,1,4.35,2,12,F,24,PGG1000
965,1,4.35,4,12,F,22,PGG1000
966,1,4.35,6,12,F,36,PGG1000
967,1,4.35,0,12,F,33,PGG1000
968,1,4.35,10,12,F,28,PGG1000
969,1,4.35,2,12,F,28,PGG1000
970,1,4.35,4,12,M,46,PGG1000
971,1,4.35,8,12,F,32,PGG1000
972,0,4.35,0,12,F,28,PGG1000
973,1,4.35,6,12,F,22,PGG1000
974,0,4.35,0,12,F,55,PGG1000
975,1,4.35,0,12,M,21,PGG1000
976,1,4.35,2,12,M,20,PGG1000
977,1,4.35,0,12,F,21,PGG1000
978,1,4.35,2,12,F,30,PGG1000
979,1,4.35,2,12,M,22,PGG1000
980,0,4.35,0,12,F,56,PGG1000
981,0,4.35,0,12,F,25,PGG1000
982,1,4.35,10,12,M,35,PGG1000
983,1,4.35,6,12,F,41,PGG1000
984,1,4.35,6,12,F,34,PGG1000
985,1,4.35,0,12,M,43,PGG1000
986,1,4.35,2,12,F,23,PGG1000
987,1,4.35,0,12,M,29,PGG1000
988,0,4.35,0,12,M,22,PGG1000
989,0,4.35,0,12,M,35,PGG1000
990,1,4.35,4,12,F,41,PGG1000
991,1,4.35,2,12,F,20,PGG1000
992,0,4.35,0,12,M,55,PGG1000
993,1,4.35,8,12,F,56,PGG1000
994,1,4.35,3,12,F,37,PGG1000
995,0,4.35,0,12,M,41,PGG1000
996,1,4.35,4,12,F,31,PGG1000
997,1,4.35,4,12,F,32,PGG1000
998,1,4.35,10,12,F,42,PGG1000
999,0,4.35,0,12,F,22,PGG1000
1000,1,4.35,8,12,F,44,PGG1000
1001,1,4.35,10,12,F,25,PGG1000
1002,0,4.35,0,12,M,23,PGG1000
1003,0,4.35,0,12,M,33,PGG1000
1004,1,4.35,0,12,M,65,PGG1000
,,,,,,,
1,0,4.18,0,13,M,52,PGG1000
2,0,4.18,0,13,M,34,PGG1000
3,1,4.18,6,13,M,31,PGG1000
4,1,4.18,4,13,F,32,PGG1000
5,1,4.18,4,13,M,66,PGG1000
6,0,4.18,0,13,F,26,PGG1000
7,1,4.18,10,13,M,43,PGG1000
8,1,4.18,4,13,M,20,PGG1000
9,1,4.18,4,13,F,41,PGG1000
10,1,4.18,10,13,F,21,PGG1000
11,1,4.18,4,13,M,40,PGG1000
12,0,4.18,0,13,F,36,PGG1000
13,1,4.18,8,13,M,21,PGG1000
14,1,4.18,4,13,F,20,PGG1000
15,1,4.18,10,13,F,36,PGG1000
16,1,4.18,6,13,F,28,PGG1000
17,0,4.18,0,13,F,28,PGG1000
18,1,4.18,4,13,F,40,PGG1000
19,1,4.18,4,13,F,22,PGG1000
20,1,4.18,8,13,M,29,PGG1000
21,1,4.18,0,13,M,23,PGG1000
22,1,4.18,4,13,F,26,PGG1000
23,1,4.18,2,13,F,21,PGG1000
24,1,4.18,8,13,F,32,PGG1000
25,1,4.18,4,13,F,35,PGG1000
26,1,4.18,2,13,F,33,PGG1000
27,0,4.18,0,13,F,36,PGG1000
28,1,4.18,6,13,F,42,PGG1000
29,1,4.18,6,13,F,28,PGG1000
30,1,4.18,6,13,F,58,PGG1000
31,1,4.18,8,13,M,32,PGG1000
32,1,4.18,6,13,F,29,PGG1000
33,1,4.18,4,13,F,44,PGG1000
34,1,4.18,6,13,F,25,PGG1000
35,1,4.18,0,13,M,24,PGG1000
36,1,4.18,2,13,F,26,PGG1000
37,1,4.18,2,13,M,24,PGG1000
38,1,4.18,0,13,F,23,PGG1000
39,1,4.18,8,13,F,30,PGG1000
40,1,4.18,10,13,M,21,PGG1000
41,1,4.18,4,13,M,30,PGG1000
42,1,4.18,8,13,M,33,PGG1000
43,1,4.18,0,13,M,25,PGG1000
44,0,4.18,0,13,F,39,PGG1000
45,1,4.18,2,13,F,21,PGG1000
46,1,4.18,4,13,M,43,PGG1000
47,1,4.18,4,13,F,32,PGG1000
48,1,4.18,0,13,M,40,PGG1000
49,0,4.18,0,13,F,42,PGG1000
50,1,4.18,2,13,M,23,PGG1000
51,1,4.18,8,13,F,38,PGG1000
52,1,4.18,10,13,F,23,PGG1000
53,1,4.18,4,13,F,30,PGG1000
54,1,4.18,10,13,M,24,PGG1000
55,1,4.18,10,13,F,28,PGG1000
56,1,4.18,0,13,M,36,PGG1000
57,0,4.18,0,13,M,24,PGG1000
58,1,4.18,6,13,F,27,PGG1000
59,1,4.18,4,13,F,23,PGG1000
60,1,4.18,0,13,M,25,PGG1000
61,1,4.18,10,13,F,29,PGG1000
62,1,4.18,4,13,M,20,PGG1000
63,1,4.18,6,13,F,25,PGG1000
64,1,4.18,2,13,M,37,PGG1000
65,1,4.18,4,13,F,28,PGG1000
66,1,4.18,4,13,F,27,PGG1000
67,0,4.18,0,13,M,19,PGG1000
68,1,4.18,6,13,F,25,PGG1000
69,1,4.18,0,13,F,23,PGG1000
70,1,4.18,8,13,F,21,PGG1000
71,1,4.18,4,13,F,19,PGG1000
72,0,4.18,0,13,F,41,PGG1000
73,1,4.18,6,13,F,23,PGG1000
74,1,4.18,4,13,F,24,PGG1000
75,1,4.18,4,13,F,22,PGG1000
76,1,4.18,0,13,M,22,PGG1000
77,1,4.18,0,13,F,28,PGG1000
78,1,4.18,0,13,M,39,PGG1000
79,1,4.18,4,13,F,55,PGG1000
80,1,4.18,2,13,F,37,PGG1000
81,1,4.18,10,13,M,34,PGG1000
82,1,4.18,8,13,F,23,PGG1000
83,1,4.18,0,13,F,24,PGG1000
84,1,4.18,0,13,F,25,PGG1000
85,1,4.18,10,13,M,49,PGG1000
86,1,4.18,6,13,F,37,PGG1000
87,1,4.18,2,13,F,22,PGG1000
88,1,4.18,2,13,M,22,PGG1000
89,0,4.18,0,13,M,21,PGG1000
90,1,4.18,4,13,F,50,PGG1000
91,1,4.18,0,13,F,52,PGG1000
92,1,4.18,4,13,M,38,PGG1000
93,1,4.18,0,13,M,45,PGG1000
94,0,4.18,0,13,F,22,PGG1000
95,1,4.18,8,13,M,26,PGG1000
96,1,4.18,10,13,F,30,PGG1000
97,1,4.18,6,13,M,20,PGG1000
98,0,4.18,0,13,M,22,PGG1000
99,1,4.18,6,13,F,27,PGG1000
100,1,4.18,8,13,F,47,PGG1000
101,1,4.18,8,13,M,26,PGG1000
102,1,4.18,6,13,F,34,PGG1000
103,1,4.18,6,13,M,32,PGG1000
104,1,4.18,2,13,M,20,PGG1000
105,0,4.18,0,13,M,23,PGG1000
106,1,4.18,8,13,F,38,PGG1000
107,1,4.18,2,13,F,25,PGG1000
108,1,4.18,6,13,F,43,PGG1000
109,0,4.18,0,13,M,29,PGG1000
110,1,4.18,4,13,M,20,PGG1000
111,1,4.18,4,13,M,25,PGG1000
112,1,4.18,4,13,F,46,PGG1000
113,1,4.18,0,13,F,22,PGG1000
114,1,4.18,4,13,M,26,PGG1000
115,1,4.18,4,13,M,24,PGG1000
116,1,4.18,0,13,F,26,PGG1000
117,1,4.18,0,13,F,33,PGG1000
118,1,4.18,5,13,F,60,PGG1000
